synthetic_distribution,context_len,head_dim,trials,seed,kv_bits,scale_format,hadamard,hadamard_block,granularity,group_size,normalized_qk_logit_rmse,attention_output_relative_rmse,attention_output_cosine,normalized_logit_bias,normalized_attention_output_bias,k_relative_rmse,v_relative_rmse,quant_only_qk_logit_rmse,quant_only_attention_output_rmse,scale_only_qk_logit_rmse,scale_only_attention_output_rmse,scale_only_k_rmse,scale_only_v_rmse,payload_bytes_per_k_or_v_token,metadata_bytes_per_k_or_v_token,total_bytes_per_k_or_v_token,kv_pair_bytes_per_token,effective_bits_per_value,estimated_hadamard_stages,estimated_hadamard_butterflies_per_vector,estimated_hadamard_addsub_outputs_per_vector
gaussian,1024,64,8,672687743,4,Q8.8,none,1,group16,16,0.08694470780107026,0.11833712106570381,0.9927854557130025,0.0004994240390437186,-0.004431640962642039,0.08527670626890096,0.0850738326772262,0.08692901818781308,0.11783389443439851,0.003863889792026962,0.006242228826987229,0.0038443608121008616,0.0038713590458232493,32.0,8.0,40.0,80.0,5.0,0,0,0
gaussian,1024,64,8,672687743,4,Q8.8,none,1,group8,8,0.0736691869253222,0.09918691192881153,0.9950346910563626,-0.0006710412701940485,-0.0018483290553838931,0.07194094203236881,0.07173106351668757,0.07357411992901415,0.09860891845963093,0.004439283042830737,0.006905553356507436,0.00440777222889315,0.004435195177477553,32.0,16.0,48.0,96.0,6.0,0,0,0
gaussian,1024,64,8,672687743,4,Q8.8,H4,4,group64,64,0.10754736486158015,0.15829111016196634,0.9878480789207933,0.0006561902446125881,-0.0030220617839166173,1.4173570570915566,1.419442236058816,0.10746939569720401,0.15833596179746787,0.0031157277174986247,0.006757318068313776,0.0031204254245171125,0.0031085512884425404,32.0,2.0,34.0,68.0,4.25,2,64,128
gaussian,1024,64,8,672687743,4,Q8.8,H4,4,group32,32,0.09689082834385143,0.1424237757731867,0.9896127306252451,-0.0003336666243854864,-0.00626862277358457,1.4166746104688461,1.418808178410085,0.09683022462154958,0.14218173819826566,0.003429967272511156,0.00583366119225246,0.0034589635169819735,0.003427282779581279,32.0,4.0,36.0,72.0,4.5,2,64,128
gaussian,1024,64,8,672687743,4,Q8.8,H4,4,group16,16,0.08516941250398365,0.11543270068927326,0.9931934633319782,-0.0012328447417099036,-0.0032925629014227582,1.4162027057053108,1.4180291945566548,0.08514864973564083,0.1152244939336773,0.0038692763120243513,0.006545817508096361,0.0038822828099913803,0.0038581038839787234,32.0,8.0,40.0,80.0,5.0,2,64,128
gaussian,1024,64,8,672687743,4,Q8.8,H4,4,group8,8,0.0716276094586698,0.1010674755674622,0.9947249999236605,0.0006508384288701702,-0.004360546122548494,1.4154723561660263,1.4171283494635254,0.07155050958308123,0.10105798943836791,0.004450958284641141,0.006901577646404146,0.0044490815675664415,0.004428298047235949,32.0,16.0,48.0,96.0,6.0,2,64,128
gaussian,1024,64,8,672687743,4,Q8.8,H8,8,group64,64,0.10983024547312119,0.1538423352299529,0.9880889633184061,-0.0005766055707431591,0.011649696586539122,1.4202648795786401,1.4194631206194384,0.10983033373266073,0.15443247212598457,0.003107088270181881,0.006427943263012841,0.003110906312409164,0.003113973737872659,32.0,2.0,34.0,68.0,4.25,3,96,192
gaussian,1024,64,8,672687743,4,Q8.8,H8,8,group32,32,0.09851016793001109,0.13282886975413405,0.9912294430494917,-0.0002099395340245318,0.0024433073862244878,1.4195192979149758,1.4186605080307497,0.09846027115206112,0.13259017015200317,0.0034389275437700663,0.006498509243730601,0.0034298233288773718,0.0034403474292142326,32.0,4.0,36.0,72.0,4.5,3,96,192
gaussian,1024,64,8,672687743,4,Q8.8,H8,8,group16,16,0.08701890183741681,0.11966101365684814,0.9926265292357039,-8.952677724781572e-05,-0.0008216863915942433,1.418679404117365,1.417938309544653,0.08695058702201247,0.11913501693054686,0.0038636488472541543,0.006635543282942311,0.0038685235224447637,0.003872897083789577,32.0,8.0,40.0,80.0,5.0,3,96,192
gaussian,1024,64,8,672687743,4,Q8.8,H8,8,group8,8,0.0721456260559582,0.09930628998730591,0.9948581858231145,-0.0005259113909957702,-0.0049080050478996174,1.418087285884001,1.4171152717211581,0.07207834781553152,0.0991647145015801,0.004468286317286685,0.007334842398538581,0.004430504093621802,0.0044254318192046855,32.0,16.0,48.0,96.0,6.0,3,96,192
gaussian,1024,64,8,672687743,4,Q8.8,H16,16,group64,64,0.10869750178729498,0.1452549558132812,0.9893035796363157,-0.0002260413014445075,0.0044400062646570435,1.4186799639336176,1.4203832965084606,0.10862371565292786,0.14536590173314015,0.0031045924266581404,0.006609662408238223,0.0031468770250679093,0.0031043293033975496,32.0,2.0,34.0,68.0,4.25,4,128,256
gaussian,1024,64,8,672687743,4,Q8.8,H16,16,group32,32,0.09806898037723721,0.13459390203426208,0.9908045644234686,-0.00019259125478594477,0.010958805962007956,1.4181327401425818,1.4198399329937474,0.09800695507475078,0.13447240469971253,0.003449557448076044,0.006352228620217287,0.0034594389969660067,0.00343399714985691,32.0,4.0,36.0,72.0,4.5,4,128,256
gaussian,1024,64,8,672687743,4,Q8.8,H16,16,group16,16,0.08676564284682928,0.12029305382577635,0.9925704215687445,-0.0009545247368606592,-0.002345853242223126,1.4173430798377715,1.4191129101101447,0.08665824076599188,0.12017712238768823,0.0038753668882495177,0.006553175976772303,0.003886965825509203,0.003855074477740072,32.0,8.0,40.0,80.0,5.0,4,128,256
gaussian,1024,64,8,672687743,4,Q8.8,H16,16,group8,8,0.07209039320427058,0.1027666477479003,0.9947709381768073,-0.0008993567488717352,0.00035916414316971326,1.416581304720495,1.4184150978244436,0.07191720898651788,0.10265127494337926,0.004482051792910188,0.006898994995166397,0.00443967661578745,0.00442075974031553,32.0,16.0,48.0,96.0,6.0,4,128,256
gaussian,1024,64,8,672687743,4,Q8.8,H32,32,group64,64,0.1084581363275381,0.15049649783599411,0.988741469730109,-0.00040576613554992475,-0.003052360799698215,1.4147741089805,1.4166571837796889,0.10841995378463479,0.1503634112050785,0.0031099699199082422,0.007023316690027881,0.0030987297873941964,0.003113164994628573,32.0,2.0,34.0,68.0,4.25,5,160,320
gaussian,1024,64,8,672687743,4,Q8.8,H32,32,group32,32,0.0979297176290102,0.14140873983658256,0.9902872900756565,-0.0012394015546617744,0.0017293693629988928,1.4138117020762573,1.4160972561571818,0.09779945425173038,0.14138188726497147,0.0034669870665584033,0.006724600513595113,0.003434696287012839,0.003438468151687721,32.0,4.0,36.0,72.0,4.5,5,160,320
gaussian,1024,64,8,672687743,4,Q8.8,H32,32,group16,16,0.08528417511326505,0.1270852889268452,0.9917166756430695,-0.0007817475960806955,-0.005423237850445132,1.413164571802095,1.4154556781525571,0.0851446852137067,0.12721067071911846,0.003934932346683785,0.006583445963300246,0.003867133711864571,0.003858447331419567,32.0,8.0,40.0,80.0,5.0,5,160,320
gaussian,1024,64,8,672687743,4,Q8.8,H32,32,group8,8,0.07261491791053895,0.10667381914427194,0.9941922785629598,-0.001934842893989664,0.0004199655803893616,1.4125976887559173,1.4146122006410253,0.07252342770087924,0.10664199843158079,0.004512958368785339,0.0068429494874172325,0.004427920023056275,0.004426055126992328,32.0,16.0,48.0,96.0,6.0,5,160,320
gaussian,1024,64,8,672687743,4,Q8.8,H64,64,group64,64,0.10891377305827946,0.15750905362782094,0.9880868903904383,-0.0002690667976898409,-0.001911990223920167,1.4187126949525268,1.4179328101695132,0.10881242475526756,0.1570832152521822,0.003116626957011589,0.006949542997003108,0.0031125797249019122,0.003089922258978234,32.0,2.0,34.0,68.0,4.25,6,192,384
gaussian,1024,64,8,672687743,4,Q8.8,H64,64,group32,32,0.09715415357141488,0.13544070071609454,0.9907043869098593,0.0011354881033950512,0.0038693813208589114,1.4181550573284138,1.4173861400491918,0.09713492788074543,0.13518427461065088,0.0034296951387446165,0.006659578617234263,0.0034217643157502596,0.0034383252813418048,32.0,4.0,36.0,72.0,4.5,6,192,384
gaussian,1024,64,8,672687743,4,Q8.8,H64,64,group16,16,0.08630722901470674,0.11447501418600863,0.9932520215166942,-6.434741075632083e-05,0.0061071037021280744,1.4174424485759078,1.4165724488239733,0.08616480983811212,0.11385317604878471,0.0038916054432247466,0.0062000640505709,0.0038546181091023194,0.0038624446778124117,32.0,8.0,40.0,80.0,5.0,6,192,384
gaussian,1024,64,8,672687743,4,Q8.8,H64,64,group8,8,0.0729647682779112,0.09804149677858469,0.9950552645593396,0.0003669432111915764,0.0003714904514360046,1.4165937077437936,1.4159296950430278,0.07282787296222602,0.09748796637711087,0.004444844197406416,0.00658512120721516,0.0044314411807889085,0.00441813127641562,32.0,16.0,48.0,96.0,6.0,6,192,384
gaussian,2048,64,4,2949969645,4,Q8.8,none,1,group64,64,0.10718448325815157,0.13813112863970373,0.990880570523197,0.0018768248212005167,0.010662302639242576,0.10754190623911056,0.10732220867445073,0.10717268412099391,0.13848883280089466,0.0031057967452003264,0.006271087400212064,0.0031357647001548795,0.003113902677724463,32.0,2.0,34.0,68.0,4.25,0,0,0
gaussian,2048,64,4,2949969645,4,Q8.8,none,1,group32,32,0.09677225309205158,0.11950027610246472,0.993449320306169,0.00043752401894014856,0.017644863694319248,0.09702302404549581,0.09687834328643226,0.09670079499097389,0.11935050315982364,0.0034664251476122575,0.005909668961275452,0.0034409645712487865,0.0034410941108982346,32.0,4.0,36.0,72.0,4.5,0,0,0
gaussian,2048,64,4,2949969645,4,Q8.8,none,1,group16,16,0.08610854008883992,0.11655220570481836,0.9938088024526879,-0.000761234008468484,0.007003135384169834,0.08522099754757058,0.08514554160444207,0.08605462223679426,0.11580628023224032,0.003891101506397902,0.005633961863527141,0.0038702952396144144,0.0038533490496233916,32.0,8.0,40.0,80.0,5.0,0,0,0
gaussian,2048,64,4,2949969645,4,Q8.8,none,1,group8,8,0.07225596053752607,0.0953133885568845,0.9955705763651256,2.662925071335108e-05,0.0041475567259219364,0.07182969888863269,0.07175819359525702,0.0720920965252654,0.09537059651105645,0.004479005862911226,0.0063455572604432554,0.004435430486795342,0.004408580547371044,32.0,16.0,48.0,96.0,6.0,0,0,0
gaussian,2048,64,4,2949969645,4,Q8.8,H4,4,group64,64,0.10953344424734943,0.14326962163685186,0.9900451207605965,-0.0013258065003392775,0.005555245078570859,1.4180338242787198,1.41727513773111,0.10953336897940388,0.143972924870272,0.0030854261257790092,0.007152603794306323,0.0030800075233562564,0.0031099099390094454,32.0,2.0,34.0,68.0,4.25,2,64,128
gaussian,2048,64,4,2949969645,4,Q8.8,H4,4,group32,32,0.09947685876126884,0.13436815502355048,0.9910020025040147,-0.0005595538043720414,0.003300145978291518,1.4172205398150353,1.4165870325912924,0.09943358595684096,0.134393658366947,0.0034269215810250704,0.006676526596943248,0.003422007055121326,0.0034289156644592444,32.0,4.0,36.0,72.0,4.5,2,64,128
gaussian,2048,64,4,2949969645,4,Q8.8,H4,4,group16,16,0.08644792848036029,0.11590932024040887,0.9933013665258742,-0.00031795125488186775,0.011072156559567198,1.4165309295612325,1.4160189820309526,0.08634818857186272,0.11482629739024287,0.003840889418972612,0.0064554561526257775,0.0038628847035095276,0.0038661399727912384,32.0,8.0,40.0,80.0,5.0,2,64,128
gaussian,2048,64,4,2949969645,4,Q8.8,H4,4,group8,8,0.07312546238321954,0.09022370309721944,0.995950867075599,0.0005755321458925485,0.009757019419542509,1.4157048263785978,1.4153440991724822,0.07304446850370856,0.08951057636638342,0.004388487106369868,0.006839303547944547,0.004422906759179149,0.004438095551297871,32.0,16.0,48.0,96.0,6.0,2,64,128
gaussian,2048,64,4,2949969645,4,Q8.8,H8,8,group64,64,0.10939284010172952,0.14502598467064967,0.9891643748205639,-0.00016359745226555254,0.022703129852003966,1.4158039965634635,1.4208620087679291,0.10932200799626828,0.14455704146570486,0.0031204314029257144,0.007683828343394226,0.0031133167037424164,0.003107200920439488,32.0,2.0,34.0,68.0,4.25,3,96,192
gaussian,2048,64,4,2949969645,4,Q8.8,H8,8,group32,32,0.09829879349090563,0.1395121145194695,0.9900421328141945,-0.0011232259119907577,0.01192610538621961,1.4147154638560957,1.420230703229765,0.09830588676797664,0.13924314132707064,0.0034068993249681484,0.006818645342108677,0.003441762557885067,0.003429421742962659,32.0,4.0,36.0,72.0,4.5,3,96,192
gaussian,2048,64,4,2949969645,4,Q8.8,H8,8,group16,16,0.08593661390239046,0.11427216362497099,0.9933718048044307,-0.0009741614878990467,0.00397490585363148,1.4139832827035477,1.4196465308576798,0.0858919989321954,0.11394610672544409,0.0038590535918069644,0.0066179787861020325,0.003864760464263644,0.0038627577976367462,32.0,8.0,40.0,80.0,5.0,3,96,192
gaussian,2048,64,4,2949969645,4,Q8.8,H8,8,group8,8,0.07244625024595494,0.09463288037982388,0.9955674760611581,-0.001501576453402505,-0.001589492334251266,1.4133290176033333,1.4188459207902921,0.07232664840144275,0.09445045170273629,0.004507664356479312,0.0069280308815259616,0.004429231854116524,0.004428368602044514,32.0,16.0,48.0,96.0,6.0,3,96,192
gaussian,2048,64,4,2949969645,4,Q8.8,H16,16,group64,64,0.10920695806947038,0.13853305921919257,0.9905121441407236,-0.0010968285400721083,-0.00045733745502646187,1.4192678005135664,1.420458939741959,0.10922844180283516,0.13894913674650644,0.0030543253110762877,0.005977224426121456,0.0031070429859814583,0.0031120154391816243,32.0,2.0,34.0,68.0,4.25,4,128,256
gaussian,2048,64,4,2949969645,4,Q8.8,H16,16,group32,32,0.09812944624064736,0.12021242877897542,0.9930081883977933,-0.002409654137731268,0.00109126488161133,1.418455493446879,1.419626652808858,0.09811078827061198,0.12070794368947715,0.0034324843496383825,0.006134457387220879,0.003455773383162248,0.0034322285744925692,32.0,4.0,36.0,72.0,4.5,4,128,256
gaussian,2048,64,4,2949969645,4,Q8.8,H16,16,group16,16,0.08661695508447655,0.10785694138740394,0.9941992099935626,-0.0019658360647073513,0.0013702456983772943,1.4177714261544518,1.4190986523489242,0.08653435072636181,0.10855762235339055,0.0038753394245364145,0.006304607746800906,0.0038620124618452037,0.0038562216589644173,32.0,8.0,40.0,80.0,5.0,4,128,256
gaussian,2048,64,4,2949969645,4,Q8.8,H16,16,group8,8,0.07284637430465918,0.08929096383208511,0.995907348514119,-8.106554263330106e-05,0.007935533706023198,1.4170658105710712,1.418420083511823,0.07262718637464728,0.08885998217962122,0.004452402751741759,0.006324311317717458,0.004422466517369487,0.004424287342828661,32.0,16.0,48.0,96.0,6.0,4,128,256
gaussian,2048,64,4,2949969645,4,Q8.8,H32,32,group64,64,0.10775670155166947,0.1471346772332386,0.9889619076441988,0.0010730076729894857,0.011313726379206905,1.4185091163858103,1.4176834134881695,0.10772827671072557,0.148083688401901,0.0031420898260376942,0.007100877006180603,0.0031244199089812026,0.003090295648604858,32.0,2.0,34.0,68.0,4.25,5,160,320
gaussian,2048,64,4,2949969645,4,Q8.8,H32,32,group32,32,0.09844287124049977,0.12263511599602095,0.9924860850855304,-0.00024223214994582309,0.0035411304954715336,1.4177410475081453,1.4171256781018053,0.09835744447341759,0.12304090595590751,0.0034019621511081496,0.005745344770975871,0.003444476994035923,0.0034249457333289934,32.0,4.0,36.0,72.0,4.5,5,160,320
gaussian,2048,64,4,2949969645,4,Q8.8,H32,32,group16,16,0.08558549718571552,0.10789922429795064,0.9941307247115289,-0.0016129793627182366,0.007269220183668846,1.4170957412142557,1.416557995223313,0.08555879418264344,0.10834029621964346,0.0039061802328235074,0.006373024980408934,0.003867298069908121,0.0038503821044983903,32.0,8.0,40.0,80.0,5.0,5,160,320
gaussian,2048,64,4,2949969645,4,Q8.8,H32,32,group8,8,0.07295993472100819,0.09279087567309535,0.9957543340370156,-7.115520789154487e-05,0.005089761998854197,1.4162528441579039,1.4157287606371873,0.07286158719621808,0.09277430471100737,0.004495459823655677,0.006288040239123104,0.004433072800864094,0.004419668281941687,32.0,16.0,48.0,96.0,6.0,5,160,320
gaussian,2048,64,4,2949969645,4,Q8.8,H64,64,group64,64,0.10780688977630239,0.1371904843672302,0.9908439945173078,-0.000596361391422551,-0.011018710144397804,1.4185915260825879,1.4204415097728604,0.10777807696078293,0.13738722377878962,0.003111582004713165,0.006966577031621438,0.003109461990881505,0.0031069106242398443,32.0,2.0,34.0,68.0,4.25,6,192,384
gaussian,2048,64,4,2949969645,4,Q8.8,H64,64,group32,32,0.09780646271942993,0.12870218570357403,0.9918957829966958,3.6882509254823976e-05,0.004628854616982014,1.4179263592660305,1.419633896444105,0.09772396648433666,0.1278492248498763,0.0035144684157931566,0.006398536820713455,0.0034489503503455413,0.003421357869476305,32.0,4.0,36.0,72.0,4.5,6,192,384
gaussian,2048,64,4,2949969645,4,Q8.8,H64,64,group16,16,0.086852853982573,0.11487682823449633,0.9935364148255112,-0.00015293410906677546,0.005170131813306955,1.4173753385927563,1.4190228628160078,0.0868101725817477,0.1143541934061689,0.003901447748280184,0.006171083925120642,0.0038541329659470104,0.003840396998862304,32.0,8.0,40.0,80.0,5.0,6,192,384
gaussian,2048,64,4,2949969645,4,Q8.8,H64,64,group8,8,0.07191220869948603,0.08528791845177766,0.9964081528571661,0.0003856521386962601,0.0022396436014814826,1.416673383296263,1.4184013864590106,0.07185111752627636,0.0854361004046357,0.004498873226651803,0.006738225458147335,0.0044201891620074185,0.004425885132341099,32.0,16.0,48.0,96.0,6.0,6,192,384
gaussian,4096,64,4,2313326171,4,Q8.8,none,1,group64,64,0.10625877229957026,0.1689159980060205,0.9857855873040298,-0.0007499845701057021,0.01042127141552327,0.10786357902557472,0.10784232349018297,0.10621159066586007,0.16856523091221723,0.003090783485372249,0.008030785665571437,0.003095611691051296,0.00309234766081817,32.0,2.0,34.0,68.0,4.25,0,0,0
gaussian,4096,64,4,2313326171,4,Q8.8,none,1,group32,32,0.09756959861300121,0.14749252173601435,0.9892430843298132,3.635487270962924e-05,-0.001673973789895908,0.09724205721255803,0.09715265651601981,0.0975302958894022,0.14704024905194285,0.003415898833437598,0.006698286421407169,0.003427577947692004,0.0034383529586280103,32.0,4.0,36.0,72.0,4.5,0,0,0
gaussian,4096,64,4,2313326171,4,Q8.8,none,1,group16,16,0.08477167060154919,0.13043307738848056,0.991608963330073,0.0002085417581073414,0.0038719690207295533,0.08544347705472419,0.0853147757638056,0.08474081443619272,0.12986263494519618,0.0038436648996189185,0.0067969565651653996,0.003855739779933243,0.003859978349027501,32.0,8.0,40.0,80.0,5.0,0,0,0
gaussian,4096,64,4,2313326171,4,Q8.8,none,1,group8,8,0.07197626460797087,0.11003793994323004,0.9940752436700442,0.00027325193615345333,0.0013957109259065154,0.0719951938775816,0.07189621862763008,0.07187975130180457,0.11008979145917595,0.004385532570110507,0.007032242384967914,0.00442903658967389,0.00443436541467597,32.0,16.0,48.0,96.0,6.0,0,0,0
gaussian,4096,64,4,2313326171,4,Q8.8,H4,4,group64,64,0.10643232801803235,0.15884977945086218,0.9877722308981773,0.001011900347268849,0.004821544426165681,1.4191516524024128,1.4182044689436473,0.10634728899430451,0.1583948560575474,0.003089626481008516,0.007304946318504492,0.0031101172712216696,0.0030643332300015875,32.0,2.0,34.0,68.0,4.25,2,64,128
gaussian,4096,64,4,2313326171,4,Q8.8,H4,4,group32,32,0.09564132010627426,0.13518043936296698,0.9912119322501948,0.00035572618489673443,0.0015606113036461873,1.4184134736222043,1.4175885226074332,0.09557928020362619,0.13558439804429226,0.0034180191028924467,0.00719285231802145,0.0034420352964270946,0.0034162468520609226,32.0,4.0,36.0,72.0,4.5,2,64,128
